preprocessing,k1,b,query_id,query_text,rank,document_id,document_title,score,relevant
without_stopwords_with_stemming,0.5,0.75,190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",4,122,"a simplified approximate method for the calculation of the pressure
around conical bodies of arbitrary shape in supersonic and hypersonic
flow .",15.353648272162555,False
without_stopwords_with_stemming,0.5,0.75,190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",5,627,flutter analysis of circular panels .,15.071381440315465,False
without_stopwords_with_stemming,0.5,0.75,190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",6,1339,"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .",14.583472229936156,False
without_stopwords_with_stemming,0.5,0.75,190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",7,1008,free-flight measurements of the static and dynamic .,14.07825396052557,False
without_stopwords_with_stemming,0.5,0.75,190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",8,391,"flutter of rectangular simply supported panels at high
supersonic speeds .",13.878749545701734,True
without_stopwords_with_stemming,0.5,0.75,190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",9,856,"some experimental studies of panel flutter at mach
1 .3.",13.855187259493459,False
without_stopwords_with_stemming,0.5,0.75,190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",10,948,"panel flutter tests on full scale x-15 lower vertical
stabilizer at mach number of 3. 0.",13.815511939435503,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",1,766,"experimental investigation at mach number of 3. 0 of
effects of thermal stress and buckling on flutter characteristics
of flat single-bay panels of length-width ratio 0. 96 .",15.40441193936554,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",2,827,"a nonlinear theory of bending and buckling of thin
elastic shallow spherical shells .",15.061155372047063,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",3,627,flutter analysis of circular panels .,14.22759810465231,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",4,894,"flutter of a two dimensional simply supported buckled
panel with elastic restraint against edge displacement .",13.953444761079343,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",5,541,"similitude of hypersonic flows over slender bodies
in non-equilibrium dissociated gases .",13.838766848872847,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",6,899,aerodynamic effects on boundary layer unsteadiness .,13.207088451206669,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",7,15,on two-dimensional panel flutter .,13.133323672477472,True
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",8,914,transtability flutter of supersonic aircraft panels .,12.558658816907293,True
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",9,1242,"some considerations on the laminar stability of time-dependent basic
flows .",12.465748953061052,False
without_stopwords_with_stemming,0.5,0.75,191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",10,658,"review of panel flutter and effects of aerodynamic noise
part i..  panel flutter .",12.087676235244988,True
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,1,641,"reduction of the clamped plate to two membrane problems
with an application to uniformly loaded sectors .",15.453678163785291,False
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,2,733,the bending of a sectorial plate .,15.112059528884451,True
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,3,734,"the bending of uniformly loaded clamped plate in the
form of a circular sector .",15.003375558507095,True
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,4,735,"the bending of uniformly loaded sectorial plates with
clamped edges .",10.463838290526406,True
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,5,925,factors affecting loads at hypersonic speeds .,9.614056847541143,False
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,6,730,on the bending of a clamped plate .,8.42581004016044,False
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,7,647,"bending of a uniformly loaded rectangular plate with
two adjacent edges and the others either simply supported
or free .",7.816606545239763,False
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,8,1175,"stresses from local loadings in cylindrical pressure
vessels .",7.459207063798842,False
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,9,875,models for aeroelastic investigation .,7.116184778784534,False
without_stopwords_with_stemming,0.5,0.75,192,papers dealing with uniformly loaded sectors .,10,850,remarks on donnell's equations .,6.95378916438507,False
without_stopwords_with_stemming,0.5,0.75,193,general methods of solving clamped plate problems .,1,730,on the bending of a clamped plate .,15.05537031250212,True
without_stopwords_with_stemming,0.5,0.75,193,general methods of solving clamped plate problems .,2,733,the bending of a sectorial plate .,14.647442457954545,True
without_stopwords_with_stemming,0.5,0.75,193,general methods of solving clamped plate problems .,3,734,"the bending of uniformly loaded clamped plate in the
form of a circular sector .",14.372465260289802,True
without_stopwords_with_stemming,0.5,0.75,193,general methods of solving clamped plate problems .,4,422,"bending of a square plate with two adjacent edges free
and the others clamped or simply supported .",13.728007825203768,True
without_stopwords_with_stemming,0.5,0.75,193,general methods of solving clamped plate problems .,5,736,the bending of a wedge shaped plate .,11.459527042440735,True
